========================================================================
  CRUISE-ONLY BATCH RUN #17
========================================================================
  cruise_altitude_m      : 17.13
  cruise_speed_mach      : 2.9986
  cruise_speed_mps       : 1020.38
  sea_state              : 6
  radar_altimeter_bias_m : 0.0433
  air_temp_c             : -4.35
  termination            : reached_target
  total_steps            : 1961
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    3.5800     -16336.8244     16.1722     1020.3832      0.0540    2.9986
    3.5900     -16326.6205     16.1737     1020.3832      0.2559    2.9986
    3.6000     -16316.4167     16.1753     1020.3832      0.0539    2.9986
    3.6100     -16306.2129     16.1768     1020.3832      0.2558    2.9986
    3.6200     -16296.0090     16.1784     1020.3832      0.0537    2.9986
    3.6300     -16285.8052     16.1799     1020.3832      0.2556    2.9986
    3.6400     -16275.6014     16.1815     1020.3832      0.0536    2.9986
    3.6500     -16265.3975     16.1830     1020.3832      0.2555    2.9986
    3.6600     -16255.1937     16.1846     1020.3832      0.0535    2.9986
    3.6700     -16244.9899     16.1861     1020.3832      0.2554    2.9986
    3.6800     -16234.7860     16.1877     1020.3832      0.0533    2.9986
    3.6900     -16224.5822     16.1892     1020.3832      0.2552    2.9986
    3.7000     -16214.3784     16.1907     1020.3832      0.0531    2.9986
    3.7100     -16204.1745     16.1923     1020.3832      0.2550    2.9986
    3.7200     -16193.9707     16.1938     1020.3832      0.0529    2.9986
    3.7300     -16183.7669     16.1954     1020.3832      0.2548    2.9986
    3.7400     -16173.5630     16.1969     1020.3832      0.0527    2.9986
    3.7500     -16163.3592     16.1984     1020.3832      0.2546    2.9986
    3.7600     -16153.1554     16.2000     1020.3832      0.0524    2.9986
    3.7700     -16142.9516     16.2015     1020.3832      0.2543    2.9986
