========================================================================
  CRUISE-ONLY BATCH RUN #09
========================================================================
  cruise_altitude_m      : 35.58
  cruise_speed_mach      : 1.8250
  cruise_speed_mps       : 621.01
  sea_state              : 4
  radar_altimeter_bias_m : -1.7511
  air_temp_c             : 44.83
  termination            : reached_target
  total_steps            : 3221
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    3.3400     -17919.6035     34.6124      621.0139      0.2677    1.8250
    3.3500     -17913.3933     34.6141      621.0139      0.0652    1.8250
    3.3600     -17907.1832     34.6157      621.0139      0.2671    1.8250
    3.3700     -17900.9731     34.6174      621.0139      0.0646    1.8250
    3.3800     -17894.7629     34.6190      621.0139      0.2665    1.8250
    3.3900     -17888.5528     34.6207      621.0139      0.0639    1.8250
    3.4000     -17882.3426     34.6223      621.0139      0.2658    1.8250
    3.4100     -17876.1325     34.6240      621.0139      0.0633    1.8250
    3.4200     -17869.9224     34.6256      621.0139      0.2652    1.8250
    3.4300     -17863.7122     34.6273      621.0139      0.0627    1.8250
    3.4400     -17857.5021     34.6289      621.0139      0.2646    1.8250
    3.4500     -17851.2920     34.6305      621.0139      0.0621    1.8250
    3.4600     -17845.0818     34.6322      621.0139      0.2640    1.8250
    3.4700     -17838.8717     34.6338      621.0139      0.0615    1.8250
    3.4800     -17832.6615     34.6354      621.0139      0.2634    1.8250
    3.4900     -17826.4514     34.6371      621.0139      0.0609    1.8250
    3.5000     -17820.2413     34.6387      621.0139      0.2628    1.8250
    3.5100     -17814.0311     34.6403      621.0139      0.0603    1.8250
    3.5200     -17807.8210     34.6419      621.0139      0.2622    1.8250
    3.5300     -17801.6108     34.6435      621.0139      0.0597    1.8250
    3.5400     -17795.4007     34.6451      621.0139      0.2616    1.8250
    3.5500     -17789.1906     34.6467      621.0139      0.0591    1.8250
    3.5600     -17782.9804     34.6483      621.0139      0.2610    1.8250
    3.5700     -17776.7703     34.6499      621.0139      0.0585    1.8250
    3.5800     -17770.5602     34.6515      621.0139      0.2604    1.8250
    3.5900     -17764.3500     34.6531      621.0139      0.0579    1.8250
    3.6000     -17758.1399     34.6547      621.0139      0.2598    1.8250
    3.6100     -17751.9297     34.6563      621.0139      0.0573    1.8250
    3.6200     -17745.7196     34.6579      621.0139      0.2592    1.8250
    3.6300     -17739.5095     34.6594      621.0139      0.0568    1.8250
    3.6400     -17733.2993     34.6610      621.0139      0.2587    1.8250
    3.6500     -17727.0892     34.6626      621.0139      0.0562    1.8250
    3.6600     -17720.8790     34.6642      621.0139      0.2581    1.8250
    3.6700     -17714.6689     34.6657      621.0139      0.0556    1.8250
    3.6800     -17708.4588     34.6673      621.0139      0.2575    1.8250
    3.6900     -17702.2486     34.6689      621.0139      0.0551    1.8250
    3.7000     -17696.0385     34.6704      621.0139      0.2570    1.8250
    3.7100     -17689.8283     34.6720      621.0139      0.0545    1.8250
    3.7200     -17683.6182     34.6735      621.0139      0.2564    1.8250
    3.7300     -17677.4081     34.6751      621.0139      0.0539    1.8250
    3.7400     -17671.1979     34.6766      621.0139      0.2558    1.8250
    3.7500     -17664.9878     34.6782      621.0139      0.0534    1.8250
    3.7600     -17658.7777     34.6797      621.0139      0.2553    1.8250
    3.7700     -17652.5675     34.6813      621.0139      0.0528    1.8250
    3.7800     -17646.3574     34.6828      621.0139      0.2547    1.8250
    3.7900     -17640.1472     34.6843      621.0139      0.0523    1.8250
    3.8000     -17633.9371     34.6859      621.0139      0.2542    1.8250
    3.8100     -17627.7270     34.6874      621.0139      0.0517    1.8250
    3.8200     -17621.5168     34.6889      621.0139      0.2536    1.8250
    3.8300     -17615.3067     34.6904      621.0139      0.0512    1.8250
    3.8400     -17609.0965     34.6920      621.0139      0.2531    1.8250
    3.8500     -17602.8864     34.6935      621.0139      0.0506    1.8250
    3.8600     -17596.6763     34.6950      621.0139      0.2525    1.8250
    3.8700     -17590.4661     34.6965      621.0139      0.0501    1.8250
    3.8800     -17584.2560     34.6980      621.0139      0.2520    1.8250
    3.8900     -17578.0458     34.6995      621.0139      0.0496    1.8250
    3.9000     -17571.8357     34.7010      621.0139      0.2515    1.8250
