========================================================================
  CRUISE-ONLY BATCH RUN #06
========================================================================
  cruise_altitude_m      : 39.87
  cruise_speed_mach      : 2.2309
  cruise_speed_mps       : 759.16
  sea_state              : 7
  radar_altimeter_bias_m : -1.1577
  air_temp_c             : -3.92
  termination            : reached_target
  total_steps            : 2635
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    3.7400     -17153.1528     38.9576      759.1592      0.2555    2.2309
    3.7500     -17145.5612     38.9591      759.1592      0.0532    2.2309
    3.7600     -17137.9696     38.9606      759.1592      0.2551    2.2309
    3.7700     -17130.3780     38.9622      759.1592      0.0527    2.2309
    3.7800     -17122.7864     38.9637      759.1592      0.2546    2.2309
    3.7900     -17115.1949     38.9653      759.1592      0.0523    2.2309
    3.8000     -17107.6033     38.9668      759.1592      0.2542    2.2309
    3.8100     -17100.0117     38.9683      759.1592      0.0518    2.2309
    3.8200     -17092.4201     38.9698      759.1592      0.2537    2.2309
    3.8300     -17084.8285     38.9714      759.1592      0.0514    2.2309
    3.8400     -17077.2369     38.9729      759.1592      0.2533    2.2309
    3.8500     -17069.6453     38.9744      759.1592      0.0509    2.2309
    3.8600     -17062.0537     38.9759      759.1592      0.2528    2.2309
    3.8700     -17054.4621     38.9775      759.1592      0.0505    2.2309
    3.8800     -17046.8705     38.9790      759.1592      0.2524    2.2309
    3.8900     -17039.2789     38.9805      759.1592      0.0500    2.2309
    3.9000     -17031.6873     38.9820      759.1592      0.2519    2.2309
    3.9100     -17024.0957     38.9835      759.1592      0.0496    2.2309
    3.9200     -17016.5041     38.9850      759.1592      0.2515    2.2309
