t_s,x_m,z_m,vx,vz,mach,miss_distance_m
72.01,9677.00432442903,66.58092697041405,-49.960594731018254,-0.34374508864125447,0.1468211738689013,9677.233370899681
72.02,9676.50471848172,66.57748951952765,-49.960594731022546,-0.343745088641162,0.14682117386891394,9676.733753127122
72.03,9676.005112534409,66.57405206864124,-49.96059473102678,-0.3437450886410706,0.1468211738689264,9676.234135354563
72.04,9675.505506587098,66.57061461775483,-49.960594731030966,-0.34374508864098036,0.14682117386893867,9675.734517582003
72.05,9675.005900639788,66.56717716686842,-49.9605947310351,-0.34374508864089115,0.14682117386895083,9675.234899809444
72.06,9674.506294692477,66.56373971598201,-49.96059473103919,-0.34374508864080305,0.14682117386896282,9674.735282036885
72.07000000000001,9674.006688745167,66.5603022650956,-49.96059473104322,-0.343745088640716,0.14682117386897467,9674.235664264326
72.08,9673.507082797856,66.55686481420919,-49.96059473104721,-0.34374508864062997,0.14682117386898638,9673.73604649177
72.09,9673.007476850546,66.55342736332278,-49.96059473105115,-0.343745088640545,0.14682117386899798,9673.23642871921
72.10000000000001,9672.507870903235,66.54998991243637,-49.960594731055046,-0.343745088640461,0.14682117386900942,9672.73681094665
72.11,9672.008264955924,66.54655246154996,-49.96059473105889,-0.343745088640378,0.14682117386902074,9672.23719317409
72.12,9671.508659008614,66.54311501066356,-49.96059473106269,-0.343745088640296,0.14682117386903187,9671.737575401532
72.13,9671.009053061303,66.53967755977715,-49.96059473106644,-0.343745088640215,0.14682117386904292,9671.237957628973
72.14,9670.509447113993,66.53624010889075,-49.96059473107015,-0.343745088640135,0.1468211738690538,9670.738339856416
72.15,9670.009841166682,66.53280265800436,-49.96059473107382,-0.3437450886400559,0.14682117386906457,9670.238722083855
72.16,9669.510235219372,66.52936520711796,-49.96059473107744,-0.3437450886399777,0.14682117386907523,9669.739104311297
72.17,9669.010629272061,66.52592775623157,-49.96059473108102,-0.3437450886399005,0.14682117386908572,9669.239486538738
72.18,9668.51102332475,66.52249030534517,-49.96059473108455,-0.3437450886398242,0.1468211738690961,9668.73986876618
72.19,9668.01141737744,66.51905285445878,-49.96059473108804,-0.34374508863974884,0.14682117386910637,9668.240250993622
72.2,9667.51181143013,66.51561540357238,-49.96059473109149,-0.34374508863967435,0.1468211738691165,9667.740633221061
72.21000000000001,9667.012205482819,66.51217795268599,-49.9605947310949,-0.34374508863960074,0.14682117386912652,9667.241015448502
72.22,9666.512599535508,66.5087405017996,-49.96059473109827,-0.343745088639528,0.1468211738691364,9666.741397675944
72.23,9666.012993588198,66.5053030509132,-49.960594731101594,-0.3437450886394562,0.14682117386914617,9666.241779903385
72.24,9665.513387640887,66.5018656000268,-49.960594731104884,-0.3437450886393852,0.14682117386915586,9665.742162130826
72.25,9665.013781693577,66.49842814914041,-49.96059473110813,-0.343745088639315,0.1468211738691654,9665.242544358267
72.26,9664.514175746266,66.49499069825401,-49.96059473111134,-0.34374508863924574,0.14682117386917484,9664.742926585708
72.27,9664.014569798956,66.49155324736762,-49.96059473111451,-0.34374508863917724,0.14682117386918414,9664.243308813151
72.28,9663.514963851645,66.48811579648122,-49.960594731117645,-0.3437450886391096,0.14682117386919336,9663.74369104059
72.29,9663.015357904334,66.48467834559483,-49.960594731120736,-0.34374508863904274,0.14682117386920243,9663.244073268033
72.3,9662.515751957024,66.48124089470844,-49.96059473112379,-0.3437450886389767,0.14682117386921142,9662.744455495473
72.31,9662.016146009713,66.47780344382204,-49.96059473112681,-0.3437450886389114,0.14682117386922028,9662.244837722916
72.32000000000001,9661.516540062403,66.47436599293565,-49.960594731129795,-0.3437450886388469,0.14682117386922905,9661.745219950357
72.33,9661.016934115092,66.47092854204925,-49.960594731132744,-0.34374508863878317,0.1468211738692377,9661.245602177796
72.34,9660.517328167782,66.46749109116287,-49.96059473113566,-0.3437450886387202,0.14682117386924626,9660.745984405237
72.35000000000001,9660.017722220471,66.46405364027649,-49.960594731138535,-0.343745088638658,0.14682117386925472,9660.246366632678
72.36,9659.51811627316,66.46061618939011,-49.96059473114138,-0.34374508863859654,0.1468211738692631,9659.74674886012
72.37,9659.01851032585,66.45717873850373,-49.960594731144184,-0.3437450886385358,0.14682117386927132,9659.24713108756
72.38,9658.518904378538,66.45374128761735,-49.96059473114696,-0.3437450886384758,0.14682117386927948,9658.747513315
72.39,9658.019298431225,66.45030383673097,-49.960594731149705,-0.3437450886384165,0.14682117386928756,9658.24789554244
72.4,9657.519692483913,66.44686638584459,-49.96059473115241,-0.34374508863835795,0.1468211738692955,9657.748277769879
72.41,9657.0200865366,66.4434289349582,-49.96059473115509,-0.34374508863830006,0.14682117386930338,9657.248659997318
72.42,9656.520480589288,66.43999148407183,-49.960594731157734,-0.3437450886382429,0.14682117386931115,9656.749042224757
72.43,9656.020874641976,66.43655403318544,-49.96059473116035,-0.34374508863818637,0.1468211738693188,9656.249424452197
72.44,9655.521268694663,66.43311658229906,-49.96059473116293,-0.3437450886381305,0.1468211738693264,9655.749806679636
72.45,9655.021662747351,66.42967913141268,-49.96059473116548,-0.34374508863807535,0.1468211738693339,9655.250188907075
72.46000000000001,9654.522056800039,66.4262416805263,-49.960594731168,-0.34374508863802083,0.14682117386934132,9654.750571134515
72.47,9654.022450852726,66.42280422963992,-49.96059473117049,-0.343745088637967,0.14682117386934862,9654.250953361956
72.48,9653.522844905414,66.41936677875354,-49.96059473117295,-0.34374508863791375,0.1468211738693558,9653.751335589393
